the_geom,Location or Partner,Borough,On Street,From Street,To Street,Type,Open Date,Start Time,End Time,Day Of Week,SegmentID,NHoodName,Length In Miles,Shape Length,Monday_Start,Monday_End,Tuesday_Start,Tuesday_End,Wednesday_Start,Wednesday_End,Thursday_Start,Thursday_End,Friday_Start,Friday_End,Saturday_Start,Saturday_End,Sunday_Start,Sunday_End
"MULTILINESTRING ((-73.9827238748582 40.75095894444231, -73.98594653156383 40.75231680512087))",Midtown,Manhattan,W 38th St,5th Ave,11th Ave,Protected Bike Lane,05/14/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,34155,Garment District,0.193329456607,1020.77953089,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.9827238748582 40.75095894444231, -73.98594653156383 40.75231680512087))",Midtown,Manhattan,W 38th St,5th Ave,11th Ave,Protected Bike Lane,05/14/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,34155,Garment District,0.193329456607,1020.77953089,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.97404406621769 40.74729522741584, -73.97360737972554 40.7479254548179))",Murray Hill,Manhattan,2nd Ave,E 42nd St,E 34th St,Protected Bike Lane,05/01/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,35916,Midtown,0.0491557711125,259.542471494,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.97539303606936 40.74544275869151, -73.97493633183281 40.74607779609007))",Murray Hill,Manhattan,2nd Ave,E 42nd St,E 34th St,Protected Bike Lane,05/01/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,35880,Midtown,0.0499454492297,263.711971947,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.97466731985266 40.746451771646505, -73.97461899691184 40.74651796655701))",Murray Hill,Manhattan,2nd Ave,E 42nd St,E 34th St,Protected Bike Lane,05/01/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,184516,Midtown,0.00522435457282,27.5845921589,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.9907029008435 40.71720060498368, -73.99023340459979 40.71812408402333))",LES Partnership,Manhattan,Orchard St,Grand St,Delancey St,Full Block - Partner,07/03/2020 12:00:00 AM,"12:00PM,12:00PM,12:00PM,12:00PM,12:00PM,12:00PM,12:00PM","11:00PM,11:00PM,11:00PM,11:00PM,11:00PM,11:00PM,11:00PM",ALL,32670,Lower East Side,0.0683232359435,360.746685773,12:00PM,11:00PM,12:00PM,11:00PM,12:00PM,11:00PM,12:00PM,11:00PM,12:00PM,11:00PM,12:00PM,11:00PM,12:00PM,11:00PM
"MULTILINESTRING ((-73.98731032038859 40.752892422659514, -73.98708862625952 40.7536067147461))",Garment District,Manhattan,Broadway,W 36th St,W 41st St,Full Block - Partner,05/07/2020 12:00:00 AM,"9:00AM,9:00AM,9:00AM,9:00AM,9:00AM,9:00AM,9:00AM","5:00PM,5:00PM,5:00PM,5:00PM,5:00PM,5:00PM,5:00PM",ALL,33937,Garment District,0.0506420543462,267.390046951,9:00AM,5:00PM,9:00AM,5:00PM,9:00AM,5:00PM,9:00AM,5:00PM,9:00AM,5:00PM,9:00AM,5:00PM,9:00AM,5:00PM
"MULTILINESTRING ((-73.98731032038859 40.752892422659514, -73.98878655031857 40.75351677895409))",Midtown,Manhattan,W 38th St,5th Ave,11th Ave,Protected Bike Lane,05/14/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,33936,Garment District,0.0886371727322,468.004272013,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.98686557845244 40.75431781870483, -73.98663912575816 40.75503452269243))",Garment District,Manhattan,Broadway,W 36th St,W 41st St,Full Block - Partner,05/07/2020 12:00:00 AM,"9:00AM,9:00AM,9:00AM,9:00AM,9:00AM,9:00AM,9:00AM","5:00PM,5:00PM,5:00PM,5:00PM,5:00PM,5:00PM,5:00PM",ALL,33947,Garment District,0.050861751852,268.550049779,9:00AM,5:00PM,9:00AM,5:00PM,9:00AM,5:00PM,9:00AM,5:00PM,9:00AM,5:00PM,9:00AM,5:00PM,9:00AM,5:00PM
"MULTILINESTRING ((-73.98686557845244 40.75431781870483, -73.98663912575816 40.75503452269243))",Garment District,Manhattan,Broadway,W 36th St,W 41st St,Full Block - Partner,05/07/2020 12:00:00 AM,"9:00AM,9:00AM,9:00AM,9:00AM,9:00AM,9:00AM,9:00AM","5:00PM,5:00PM,5:00PM,5:00PM,5:00PM,5:00PM,5:00PM",ALL,33947,Garment District,0.050861751852,268.550049779,9:00AM,5:00PM,9:00AM,5:00PM,9:00AM,5:00PM,9:00AM,5:00PM,9:00AM,5:00PM,9:00AM,5:00PM,9:00AM,5:00PM
"MULTILINESTRING ((-73.9894734198954 40.71789312673488, -73.99023340459979 40.71812408402333))",LES Partnership,Manhattan,Broome St,Allen St,Ludlow St,Full Block - Partner,07/24/2020 12:00:00 AM,"12:00PM,12:00PM,12:00PM,12:00PM,12:00PM,12:00PM,12:00PM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,32834,Lower East Side,0.0429649457105,226.854913365,12:00PM,8:00PM,12:00PM,8:00PM,12:00PM,8:00PM,12:00PM,8:00PM,12:00PM,8:00PM,12:00PM,8:00PM,12:00PM,8:00PM
"MULTILINESTRING ((-73.98911349126867 40.720307422508256, -73.98852252175435 40.72146152142629))",LES BID,Manhattan,Orchard St,Delancey St,East Houston Street,Full Block - Partner,05/07/2020 12:00:00 AM,"12:00PM,12:00PM,12:00PM,12:00PM,12:00PM,12:00PM,12:00PM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,32863,Lower East Side,0.0854653454776,451.257024116,12:00PM,8:00PM,12:00PM,8:00PM,12:00PM,8:00PM,12:00PM,8:00PM,12:00PM,8:00PM,12:00PM,8:00PM,12:00PM,8:00PM
"MULTILINESTRING ((-73.9949806244134 40.75694187280677, -73.99526203673275 40.757059094669934))",Midtown,Manhattan,W 39th St,5th Ave,11th Ave,Protected Bike Lane,05/14/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,164680,Hudson Yards,0.0168361120964,88.8946718691,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.98878655031857 40.75351677895409, -73.991632712988 40.75470680438004))",Midtown,Manhattan,W 38th St,5th Ave,11th Ave,Protected Bike Lane,05/14/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,33930,Garment District,0.170431704975,899.879402267,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.94550863915045 40.80197023126101, -73.94505127968392 40.802598598821234))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,38823,Harlem,0.0495492692692,261.620141755,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.95632115122676 40.8031153442963, -73.95778177573962 40.803728228041706))",Harlem,Manhattan,W 114th St,Manhattan Ave,Frederick Douglass Blvd,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,38466,Harlem,0.0874868298585,461.930461672,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.96878340222332 40.764112703289214, -73.96727126676237 40.7634802375183))",Central Park,Manhattan,E 61st St,York Ave,5th Ave,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,165489,Upper East Side,0.0905456973891,478.081282235,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.96878340222332 40.764112703289214, -73.96727126676237 40.7634802375183))",Central Park,Manhattan,E 61st St,York Ave,5th Ave,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,165489,Upper East Side,0.0905456973891,478.081282235,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.94831125470013 40.79812921746097, -73.94820641536835 40.798272850616804))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9003379,Harlem,0.0113337068775,59.8419723407,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.94820641536835 40.798272850616804, -73.94815384331422 40.798344876100295))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9003380,Harlem,0.0056833331376,30.0079989391,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.94815384331422 40.798344876100295, -73.9481010903645 40.79841714850319))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9003381,Harlem,0.00570283241962,30.1109552017,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.9481010903645 40.79841714850319, -73.94805130213629 40.798485359470575))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9003382,Harlem,0.00538234831073,28.4187990749,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.9481010903645 40.79841714850319, -73.94805130213629 40.798485359470575))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9003382,Harlem,0.00538234831073,28.4187990749,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.94805130213629 40.798485359470575, -73.94784679120563 40.79876554256728))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9003383,Harlem,0.0221085247697,116.733010764,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.9478166305932 40.79880686287547, -73.94775716473016 40.79888833158183))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9017072,Harlem,0.00642848845501,33.9424190352,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.9478166305932 40.79880686287547, -73.94775716473016 40.79888833158183))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9017072,Harlem,0.00642848845501,33.9424190352,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.94775716473016 40.79888833158183, -73.9477105597868 40.79895218054586))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9003385,Harlem,0.00503816147876,26.6014926281,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.94775716473016 40.79888833158183, -73.9477105597868 40.79895218054586))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9003385,Harlem,0.00503816147876,26.6014926281,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.94775716473016 40.79888833158183, -73.9477105597868 40.79895218054586))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9003385,Harlem,0.00503816147876,26.6014926281,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.9477105597868 40.79895218054586, -73.94741996241261 40.79935029520628))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9003386,Harlem,0.0314142954277,165.867479845,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.94741996241261 40.79935029520628, -73.94737599849347 40.79941052411587))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9003387,Harlem,0.00475253877809,25.0934047483,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.94737599849347 40.79941052411587, -73.94732771510554 40.79947667141236))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9003388,Harlem,0.00521952903218,27.5591132899,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.94732771510554 40.79947667141236, -73.94728018297889 40.79954178866081))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9003389,Harlem,0.00513826468888,27.1300375703,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.94732771510554 40.79947667141236, -73.94728018297889 40.79954178866081))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,9003389,Harlem,0.00513826468888,27.1300375703,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.94360812188438 40.79856081987126, -73.94287144831702 40.79825535311952))",Concrete Safaris/Harlem,Manhattan,E 115th Street,Park Ave,3rd Ave,Full Block - Partner,05/14/2020 12:00:00 AM,"2:00PM,2:00PM,2:00PM,2:00PM,2:00PM,NA,NA","5:30PM,5:30PM,5:30PM,5:30PM,5:30PM,NA,NA",MTWRF,9008095,East Harlem,0.0440059742522,232.351544078,2:00PM,5:30PM,2:00PM,5:30PM,2:00PM,5:30PM,2:00PM,5:30PM,2:00PM,5:30PM,NA,NA,NA,NA
"MULTILINESTRING ((-73.94287144831702 40.79825535311952, -73.94282190733794 40.79823481061293))",Concrete Safaris/Harlem,Manhattan,E 115th Street,Park Ave,3rd Ave,Full Block - Partner,05/14/2020 12:00:00 AM,"2:00PM,2:00PM,2:00PM,2:00PM,2:00PM,NA,NA","5:30PM,5:30PM,5:30PM,5:30PM,5:30PM,NA,NA",MTWRF,9008096,East Harlem,0.00295938831124,15.6255702441,2:00PM,5:30PM,2:00PM,5:30PM,2:00PM,5:30PM,2:00PM,5:30PM,2:00PM,5:30PM,NA,NA,NA,NA
"MULTILINESTRING ((-73.94784679120563 40.79876554256728, -73.9478166305932 40.79880686287547))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,9017071,Harlem,0.00326048059519,17.2153375571,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.94784679120563 40.79876554256728, -73.9478166305932 40.79880686287547))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,9017071,Harlem,0.00326048059519,17.2153375571,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.96060027662996 40.761484853961925, -73.95937448026991 40.76096825283144))",Central Park,Manhattan,East 62nd Street,5th Avenue,York Avenue,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM",ALL,221034,Upper East Side,0.0735321301732,388.249647301,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.94505127968392 40.802598598821234, -73.94475976533751 40.803003040950685))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,227524,Harlem,0.0318194912279,168.00691367,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.94475976533751 40.803003040950685, -73.9445991528112 40.803225047910175))",Harlem,Manhattan,5th Ave,W 120th St,W 110th St,Protected Bike Lane,06/25/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,227525,Harlem,0.0174813672015,92.3016188095,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.98938896202766 40.74059178892496, -73.98912579787077 40.74135773417705))",Flatiron Partnership,Manhattan,Broadway,E 21st St,E 23rd St,Full Block - Partner,05/07/2020 12:00:00 AM,"10:00AM,10:00AM,10:00AM,10:00AM,10:00AM,10:00AM,10:00AM","6:00PM,6:00PM,6:00PM,6:00PM,6:00PM,6:00PM,6:00PM",ALL,250751,Flatiron District,0.0546268055949,288.429533552,10:00AM,6:00PM,10:00AM,6:00PM,10:00AM,6:00PM,10:00AM,6:00PM,10:00AM,6:00PM,10:00AM,6:00PM,10:00AM,6:00PM
"MULTILINESTRING ((-73.98938896202766 40.74059178892496, -73.98912579787077 40.74135773417705))",Flatiron Partnership,Manhattan,Broadway,E 21st St,E 23rd St,Full Block - Partner,05/07/2020 12:00:00 AM,"10:00AM,10:00AM,10:00AM,10:00AM,10:00AM,10:00AM,10:00AM","6:00PM,6:00PM,6:00PM,6:00PM,6:00PM,6:00PM,6:00PM",ALL,250751,Flatiron District,0.0546268055949,288.429533552,10:00AM,6:00PM,10:00AM,6:00PM,10:00AM,6:00PM,10:00AM,6:00PM,10:00AM,6:00PM,10:00AM,6:00PM,10:00AM,6:00PM
"MULTILINESTRING ((-74.00860085405631 40.711392239600464, -74.00837628447525 40.71165644584959))",Financial District,Manhattan,Broadway,Barclay St,Morris St,Protected Bike Lane,05/14/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,254133,Civic Center,0.0217116305455,114.637409276,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-74.00837628447525 40.71165644584959, -74.00809981883357 40.71199440378111))",Financial District,Manhattan,Broadway,Barclay St,Morris St,Protected Bike Lane,05/14/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,254134,Civic Center,0.0274686784141,145.034622031,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
"MULTILINESTRING ((-73.99729876514785 40.75710704086371, -73.99846230969587 40.75760458653233))",Midtown,Manhattan,W 38th St,5th Ave,11th Ave,Protected Bike Lane,05/14/2020 12:00:00 AM,"12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM","12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM",ALL,276233,Hudson Yards,0.0700424171699,369.823962683,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,8:00PM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM,12:00AM
